record_id,declaration_timestamp,shipment_id,invoice_id,exporter_id,importer_id,destination_market,port_of_export,port_of_entry,product_family,hs_code,product_description,shipment_quantity,quantity_unit,shipment_value_usd,incoterm,transport_mode,declared_origin_country,country_of_export,country_of_last_substantial_transformation,production_method_tag,production_stage_country_1,production_stage_country_2,supplier_chain_depth,origin_certificate_available,origin_certificate_match_score,embedded_emissions_tco2e_per_tonne,emissions_estimation_method,electricity_source_tag,recycled_content_percent,plant_emissions_disclosure_available,sector_emissions_band,traceability_completeness_score,supplier_traceability_metadata_available,batch_lot_reference_available,production_site_identifier_available,supporting_document_count,document_consistency_score,is_problematic,anomaly_class,anomaly_count,risk_label,rule_flag_count,synthetic_record_type,injected_pattern
REC_f5339f6f66,2026-02-01 12:43:19.581500,SHP_63ad887deb,INV_c6a53f3aed,EXP_ac21629658,IMP_7fbc1abac0,EU,Durban,Durban,aluminium_sheet,7606,Aluminium sheet,282.19,tonnes,921641.24,EXW,road,ZA,AE,ZA,recycled,ZA,NO,3,1.0,0.91,9.37,measured,grid,68.23,0,medium,0.84,1,1,1,2,0.88,0,none,0,low,0,compliant,none
REC_ec06c41ce7,2026-02-02 12:43:19.581612,SHP_74c7080085,INV_ee720146c3,EXP_c91dae61b6,IMP_bd1264fe1c,EU,Rotterdam,Rotterdam,aluminium_profile,7604,Aluminium profile,445.12,tonnes,1458432.04,FOB,sea,IN,TR,IN,mixed,BR,CN,1,1.0,0.85,11.56,measured,mixed,26.9,1,low,0.81,0,1,1,4,0.95,0,none,0,low,0,compliant,none
REC_7aae3cb9f9,2025-09-20 12:43:19.581719,SHP_a09dd67702,INV_7a7c227d97,EXP_9bab45fc96,IMP_9695404974,Other,Antwerp,Rotterdam,aluminium_profile,7604,Aluminium profile,20.13,tonnes,66884.71,EXW,sea,DE,NL,DE,mixed,BR,CN,2,1.0,0.94,9.04,estimated,mixed,35.58,1,low,0.75,1,1,1,2,0.86,0,none,0,low,0,compliant,none
REC_b6b66e27c1,2025-10-14 12:43:19.581844,SHP_b276a56c17,INV_1013a7ea38,EXP_5c37a7f05e,IMP_9c298b7de2,Other,Hamburg,Antwerp,aluminium_coil,7606,Aluminium coil,173.13,tonnes,525025.83,FOB,road,SE,FR,SE,primary,DE,FR,4,1.0,0.87,8.71,measured,grid,4.74,0,low,0.76,1,1,1,5,0.98,0,none,0,low,0,compliant,none
REC_7c4b71255d,2025-10-18 12:43:19.581949,SHP_4377084684,INV_68db457e2c,EXP_eb897e6ae2,IMP_256da23780,Other,Mumbai,Hamburg,aluminium_ingot,7601,Unwrought aluminium ingot,102.33,tonnes,191371.51,CIF,rail,NL,DE,NL,recycled,AE,SE,1,0.0,0.95,3.59,measured,grid,86.86,1,medium,0.92,1,1,1,2,1.0,1,logical_inconsistency,1,high,0,perturbed,certificate_conflict
REC_fcf29dd178,2025-06-13 12:43:19.582057,SHP_bc4a50121a,INV_be22052184,EXP_4034ef5f5e,IMP_ae96949717,UK,Hamburg,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,127.04,tonnes,325059.31,EXW,rail,NL,AE,NL,mixed,,IN,4,1.0,0.81,2.02,estimated,renewable,48.46,1,medium,0.63,1,1,1,2,0.99,1,missingness,1,medium,0,perturbed,production_stage_country_1
REC_fd32082b04,2026-01-29 12:43:19.582167,SHP_c2e9d0d83c,INV_d1bbad08a6,EXP_00f2ec24d5,IMP_1624d3204b,Other,Hamburg,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,464.61,tonnes,882418.56,EXW,road,TR,CN,TR,mixed,FR,IN,4,1.0,0.93,2.82,default,mixed,49.19,0,high,0.81,1,1,1,3,0.86,0,none,0,low,0,compliant,none
REC_b101f1947b,2025-07-31 12:43:19.582274,SHP_5be1b2959f,INV_51dd8f4a27,EXP_d38f67a9b9,IMP_5785506d7b,US,Shanghai,Santos,aluminium_profile,7604,Aluminium profile,333.18,tonnes,1029680.01,EXW,rail,CN,CN,CN,mixed,IN,SE,4,1.0,0.96,7.5,default,mixed,69.7,1,high,,1,1,1,3,0.97,1,missingness,1,medium,0,perturbed,traceability_completeness_score
REC_8b5d3b9558,2025-12-16 12:43:19.582385,SHP_ff2f61f954,INV_75de6c1dfe,EXP_d13e0f7c41,IMP_5d6f43d447,EU,Hamburg,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,119.11,tonnes,230626.72,CIF,rail,IN,ZA,IN,mixed,SE,BR,4,1.0,0.82,11.37,estimated,mixed,29.03,0,medium,0.59,1,1,1,2,0.89,0,none,0,low,0,compliant,none
REC_751e29bc32,2026-01-01 12:43:19.582490,SHP_144bccd108,INV_1b025b7491,EXP_62ba66e1e0,IMP_47396b6c6e,Other,Felixstowe,Vancouver,aluminium_sheet,7606,Aluminium sheet,168.62,tonnes,524485.5,FOB,rail,TR,CN,TR,recycled,AE,ZA,4,1.0,0.9,12.65,measured,renewable,69.14,0,low,0.99,1,1,1,2,0.95,0,none,0,low,0,compliant,none
REC_742b1168f6,2025-07-26 12:43:19.582596,SHP_1d6622f8cb,INV_55a1f3acf5,EXP_30a0de15f4,IMP_50d79eb8b1,Other,Shanghai,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,178.2,tonnes,421866.94,EXW,road,CN,IN,CN,recycled,SE,TR,2,1.0,0.86,6.24,default,renewable,76.67,0,medium,0.87,1,1,1,0,0.92,1,logical_inconsistency,1,high,0,perturbed,document_conflict
REC_e57511b066,2026-03-03 12:43:19.582704,SHP_2f792b272f,INV_7d1aec90ed,EXP_391900e429,IMP_baaa05f9f3,US,Durban,Santos,aluminium_coil,7606,Aluminium coil,472.05,tonnes,1084184.01,DAP,road,NL,IN,NL,primary,SE,CN,2,1.0,0.92,11.97,estimated,renewable,12.52,0,low,0.77,1,1,1,4,0.86,0,none,0,low,0,compliant,none
REC_26f2c947e0,2025-11-02 12:43:19.582808,SHP_900799467e,INV_c528496565,EXP_7739e8598e,IMP_ae75d162f2,US,Antwerp,Vancouver,aluminium_profile,7604,Aluminium profile,78.28,tonnes,220181.22,DAP,sea,NO,BR,NO,primary,NL,SE,4,1.0,0.99,2.57,measured,mixed,18.23,0,low,0.91,1,1,1,4,0.86,0,none,0,low,0,compliant,none
REC_d25d05779e,2025-05-15 12:43:19.582929,SHP_af531b2a5e,INV_5b99a0ca42,EXP_c90120e34a,IMP_b3eadf78a7,US,Vancouver,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,406.08,tonnes,804553.7,CIF,road,TR,FR,TR,primary,DE,NO,2,1.0,0.98,10.96,estimated,renewable,13.28,0,medium,0.66,1,1,1,4,0.89,0,none,0,low,0,compliant,none
REC_3fbab3cc85,2026-03-06 12:43:19.583036,SHP_77064a829b,INV_5477f6654b,EXP_30ecca5f93,IMP_8eb98ff880,UK,Antwerp,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,149.76,tonnes,275232.57,CIF,road,TR,NL,TR,primary,CA,BR,4,1.0,0.86,3.47,measured,grid,10.63,1,low,0.71,1,1,1,5,0.91,0,none,0,low,0,compliant,none
REC_7d9066176b,2025-04-05 12:43:19.583142,SHP_bc17d7e098,INV_0bf9427bda,EXP_5ba7c15644,IMP_0742618aab,UK,Shanghai,Vancouver,aluminium_sheet,7606,Aluminium sheet,264.72,tonnes,812133.23,FOB,sea,SE,CN,SE,recycled,DE,DE,3,1.0,1.0,12.98,estimated,mixed,66.03,1,medium,0.63,1,1,1,5,0.22,1,documentation_quality,1,medium,0,perturbed,conflicting_documents
REC_3d33964a2c,2026-03-17 12:43:19.583256,SHP_d7019a2c66,INV_aab239bb7d,EXP_771f66b2b3,IMP_8e4c0c5fe0,US,Rotterdam,Rotterdam,aluminium_sheet,7606,Aluminium sheet,85.96,tonnes,204792.47,FOB,rail,NL,CN,NL,primary,ZA,FR,1,1.0,0.96,10.0,estimated,mixed,2.09,1,medium,0.69,1,1,1,5,0.84,0,none,0,low,0,compliant,none
REC_20959f1783,2026-02-02 12:43:19.583361,SHP_1b0c9c6d85,INV_90587cdd75,EXP_60dfc90a9b,IMP_81401de1e9,Other,Hamburg,Hamburg,aluminium_coil,7606,Aluminium coil,462.28,tonnes,1248026.94,FOB,rail,TR,DE,TR,primary,IN,CA,2,1.0,0.99,10.45,measured,mixed,9.75,1,high,0.74,1,1,1,4,0.22,1,documentation_quality,1,medium,0,perturbed,conflicting_documents
REC_473f38a107,2025-07-31 12:43:19.583468,SHP_7972b842b9,INV_aa4bc28d39,EXP_eb35b8e8ed,IMP_3cf82dc98b,Other,Durban,Jebel_Ali,aluminium_coil,7606,Aluminium coil,254.12,tonnes,739746.12,FOB,rail,IN,AE,IN,primary,CA,AE,3,,0.88,9.65,measured,renewable,10.65,1,medium,,1,1,1,2,0.91,1,missingness,2,high,0,perturbed,traceability_completeness_score+origin_certificate_available
REC_ea3a6f9185,2025-08-30 12:43:19.583580,SHP_4e126fcb0f,INV_0b90d28f3f,EXP_121ef84405,IMP_236c07bc93,Other,Shanghai,Shanghai,aluminium_coil,7606,Aluminium coil,296.77,tonnes,962122.97,EXW,sea,NO,DE,NO,primary,DE,AE,4,1.0,0.9,,measured,mixed,5.72,0,low,,1,1,1,6,1.0,1,missingness,2,high,0,perturbed,traceability_completeness_score+embedded_emissions_tco2e_per_tonne
REC_7f08acc43f,2025-06-22 12:43:19.583699,SHP_a3c082d54c,INV_ce6d2cf3a9,EXP_55e9b3bbd2,IMP_3d2bebb2fd,Other,Mumbai,Durban,aluminium_sheet,7606,Aluminium sheet,206.31,tonnes,606746.91,CIF,rail,DE,BR,DE,primary,CN,BR,2,1.0,0.99,11.22,default,grid,12.37,0,high,0.29,1,1,1,4,0.99,0,none,0,low,0,compliant,none
REC_270b80f8c5,2025-06-02 12:43:19.583816,SHP_b40bec64ac,INV_dc5568e9ed,EXP_49c17642a7,IMP_ff88b499ec,EU,Vancouver,Antwerp,aluminium_profile,7604,Aluminium profile,226.47,tonnes,635426.04,EXW,rail,NL,NL,NL,mixed,TR,CA,2,1.0,0.84,2.93,estimated,grid,63.75,1,high,0.76,1,1,1,2,0.82,0,none,0,low,0,compliant,none
REC_2b6e2b8c7a,2026-03-04 12:43:19.583922,SHP_8b532afd65,INV_d97abd6f52,EXP_9bbbaa2d69,IMP_f899e178e8,UK,Santos,Antwerp,aluminium_profile,7604,Aluminium profile,337.57,tonnes,1015979.55,DAP,road,TR,SE,TR,mixed,IN,CA,3,1.0,0.81,13.65,measured,grid,48.13,1,medium,0.44,1,1,1,6,0.95,0,none,0,low,0,compliant,none
REC_80fad66cfd,2025-10-30 12:43:19.584027,SHP_317976cecc,INV_34b06512e3,EXP_fd9058daff,IMP_12a2197a9c,UK,Hamburg,Santos,aluminium_coil,7606,Aluminium coil,84.79,tonnes,183335.81,DAP,rail,SE,IN,SE,primary,TR,NO,3,1.0,0.89,10.62,measured,grid,17.73,1,low,0.79,1,1,1,6,0.95,0,none,0,low,0,compliant,none
REC_fabd3f9cd1,2026-03-14 12:43:19.584139,SHP_d5b8b7e9bf,INV_5fa3a386e0,EXP_27e4bcb745,IMP_b3ced26b0f,US,Antwerp,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,388.8,tonnes,1068622.63,EXW,road,BR,BR,BR,mixed,SE,CA,4,1.0,0.83,2.07,measured,grid,66.51,1,high,0.91,1,1,1,5,0.8,0,none,0,low,0,compliant,none
REC_d95dacf3a3,2025-06-16 12:43:19.584243,SHP_4230547a3f,INV_7bf145e248,EXP_c8ed12ff9c,IMP_0f3531cc4e,EU,Felixstowe,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,417.83,tonnes,1020273.59,CIF,rail,FR,CA,FR,primary,CN,FR,5,1.0,1.0,5.24,estimated,grid,1.31,1,low,0.73,0,1,1,4,0.92,1,logical_inconsistency,1,high,0,perturbed,traceability_conflict
REC_f63972c9b3,2026-02-26 12:43:19.584352,SHP_b46ae6f6c5,INV_5497e33e51,EXP_cacc1d53bb,IMP_281c0c6219,EU,Vancouver,Hamburg,aluminium_ingot,7601,Unwrought aluminium ingot,498.92,tonnes,1090027.67,EXW,rail,ZA,SE,ZA,primary,AE,BR,3,1.0,0.95,8.27,estimated,renewable,7.82,1,high,0.57,1,1,1,4,0.92,0,none,0,low,0,compliant,none
REC_08671c77ed,2025-05-28 12:43:19.584456,SHP_cc1e5b28e6,INV_9e0ae2cb3b,EXP_f12ed941c5,IMP_e2a4d787af,Other,Shanghai,Felixstowe,aluminium_sheet,7606,Aluminium sheet,396.49,tonnes,921739.14,CIF,sea,IN,FR,IN,primary,NO,SE,3,1.0,0.91,3.2,default,grid,14.69,0,high,0.83,1,1,1,6,0.82,0,none,0,low,0,compliant,none
REC_ca88a180d0,2025-11-02 12:43:19.584561,SHP_4428791a9d,INV_fd3435c8ce,EXP_272b8feedb,IMP_2f024be7ad,Other,Shanghai,Rotterdam,aluminium_sheet,7606,Aluminium sheet,225.02,tonnes,639589.54,CIF,sea,BR,TR,BR,mixed,ZA,NO,1,1.0,0.86,12.31,estimated,mixed,27.42,0,low,1.25,0,1,1,6,0.22,1,composite,2,high,0,composite,traceability_outlier;conflicting_documents
REC_55aa5565c4,2025-12-18 12:43:19.584677,SHP_91a2655fa7,INV_ae0786ab12,EXP_4dd07babbb,IMP_1325a65bbc,US,Vancouver,Mumbai,aluminium_coil,7606,Aluminium coil,375.18,tonnes,904322.48,CIF,sea,CA,ZA,CA,recycled,SE,CA,3,1.0,0.93,5.71,measured,mixed,70.89,1,low,0.95,1,1,1,6,0.99,0,none,0,low,0,compliant,none
REC_71c2c5254f,2025-06-11 12:43:19.584783,SHP_77c25d819f,INV_bcf5462f1c,EXP_e1f5b5bc71,IMP_87a768b1f6,EU,Santos,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,80.7,tonnes,221349.86,DAP,road,FR,CA,FR,recycled,ZA,CN,4,1.0,0.8,10.62,default,renewable,68.14,0,medium,0.93,1,1,1,3,0.95,0,none,0,low,0,compliant,none
REC_89afa92790,2025-10-06 12:43:19.584888,SHP_982753f878,INV_b2b50a7bcb,EXP_ba9a3f740f,IMP_a56e90b13c,EU,Felixstowe,Vancouver,aluminium_sheet,7606,Aluminium sheet,232.1,tonnes,553927.34,DAP,sea,,CA,NO,mixed,IN,TR,2,1.0,0.95,5.35,estimated,renewable,66.3,1,medium,0.72,1,1,1,2,0.84,1,missingness,1,medium,0,perturbed,declared_origin_country
REC_73e2c6e32d,2025-04-29 12:43:19.584999,SHP_a8d15c0662,INV_61f2ce21a8,EXP_63a9e9a0bb,IMP_fa8b2996b1,Other,Hamburg,Santos,aluminium_coil,7606,Aluminium coil,84.57,tonnes,253642.22,EXW,rail,AE,NL,AE,mixed,SE,NO,1,1.0,0.91,10.78,estimated,renewable,65.99,0,low,0.89,1,1,1,6,0.93,0,none,0,low,0,compliant,none
REC_7c1905bdb0,2025-06-22 12:43:19.585106,SHP_619c6b7246,INV_7c8a295b8c,EXP_c557666bec,IMP_a5f2811b0f,US,Shanghai,Hamburg,aluminium_coil,7606,Aluminium coil,171.33,tonnes,474037.3,CIF,road,BR,CA,BR,primary,BR,NO,1,1.0,0.93,2.85,default,mixed,13.69,1,low,0.98,0,1,0,2,0.92,1,documentation_quality,1,medium,0,perturbed,site_id_missing_but_high_traceability
REC_b8b6f7b3ac,2025-10-09 12:43:19.585221,SHP_c46e945d7b,INV_af3629f130,EXP_f7284434a2,IMP_bdd4ba0c9d,UK,Antwerp,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,490.2,tonnes,1250913.85,EXW,road,SE,TR,SE,primary,ZA,NL,2,1.0,0.83,10.11,estimated,mixed,7.17,1,high,0.81,1,1,1,5,0.91,0,none,0,low,0,compliant,none
REC_01a399da4d,2025-06-12 12:43:19.585519,SHP_830baab8a4,INV_48980c5911,EXP_93e21c10d3,IMP_a77ddbe776,Other,Rotterdam,Rotterdam,aluminium_profile,7604,Aluminium profile,341.54,tonnes,1278220.89,CIF,road,CA,FR,CA,recycled,NL,BR,2,1.0,0.84,11.22,measured,mixed,88.48,0,medium,,1,1,1,5,0.86,1,missingness,1,medium,0,perturbed,traceability_completeness_score
REC_5f4215b579,2026-02-14 12:43:19.585660,SHP_33b262ef1e,INV_3a60123739,EXP_1fa3b78a0a,IMP_694219b03d,Other,Mumbai,Mumbai,aluminium_profile,7604,Aluminium profile,372.58,tonnes,1072514.43,CIF,sea,IN,IN,IN,recycled,SE,FR,3,1.0,0.8,6.65,default,mixed,74.18,0,low,1.25,1,1,1,2,0.9,1,plausibility,1,high,0,perturbed,traceability_outlier
REC_31d5b05f31,2025-12-28 12:43:19.585777,SHP_6d693b0bc4,INV_b74d3eedcc,EXP_393f233b85,IMP_0f2ba79e0b,EU,Mumbai,Santos,aluminium_sheet,7606,Aluminium sheet,156.22,tonnes,389077.43,DAP,sea,BR,BR,BR,recycled,CA,IN,3,1.0,0.81,5.62,default,grid,76.4,0,low,0.84,1,1,1,4,0.88,0,none,0,low,0,compliant,none
REC_458aa1dd92,2025-08-16 12:43:19.585904,SHP_fa395563d8,INV_2c9e1f1dc9,EXP_be00b11902,IMP_de15314d8e,Other,Mumbai,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,328.53,tonnes,862853.32,DAP,sea,BR,SE,BR,recycled,AE,DE,2,1.0,0.81,5.76,estimated,mixed,64.67,1,high,0.85,1,1,1,0,0.92,1,logical_inconsistency,1,high,0,perturbed,document_conflict
REC_a94fcb38ed,2025-12-09 12:43:19.586034,SHP_46ed59c83a,INV_54ba0cbbff,EXP_47333478c1,IMP_3f8a082687,US,Jebel_Ali,Vancouver,aluminium_sheet,7606,Aluminium sheet,304.66,tonnes,987286.35,EXW,road,IN,FR,IN,recycled,SE,IN,1,1.0,0.82,5.51,default,mixed,60.59,1,low,0.81,1,1,1,2,0.97,0,none,0,low,0,compliant,none
REC_8f440b7e33,2025-09-27 12:43:19.586142,SHP_e29888ff40,INV_82a1d3df2d,EXP_734cdf1d2d,IMP_d25f15ed4d,UK,Santos,Hamburg,aluminium_profile,7604,Aluminium profile,352.76,tonnes,1210548.44,CIF,rail,NO,IN,NO,primary,FR,SE,1,1.0,0.94,7.76,estimated,renewable,3.52,1,low,0.86,1,1,1,3,0.86,0,none,0,low,0,compliant,none
REC_cee7d84e58,2025-03-28 12:43:19.586251,SHP_a16c542d29,INV_787dbe59e5,EXP_12ad05b5f9,IMP_833b984c86,US,Mumbai,Vancouver,aluminium_sheet,7606,Aluminium sheet,49.41,tonnes,119768.5,FOB,sea,DE,CN,DE,recycled,ZA,CN,1,1.0,0.86,12.05,estimated,mixed,1.23,1,medium,0.93,1,1,1,5,0.85,1,logical_inconsistency,1,high,0,perturbed,recycled_conflict
REC_38876352a7,2026-03-04 12:43:19.586369,SHP_7c3504c0f0,INV_362825b666,EXP_a40b622d19,IMP_537f4e3075,Other,Hamburg,Durban,aluminium_sheet,7606,Aluminium sheet,178.8,tonnes,395223.43,EXW,rail,CA,TR,CA,recycled,NL,NO,3,1.0,0.99,6.61,default,mixed,85.21,1,high,0.36,1,1,1,3,0.81,0,none,0,low,0,compliant,none
REC_d11576226c,2025-12-21 12:43:19.586492,SHP_a3ae111196,INV_3f3cd1a8f8,EXP_57d005c5aa,IMP_56ed430ccc,US,Mumbai,Shanghai,aluminium_coil,7606,Aluminium coil,240.54,tonnes,702682.22,CIF,road,DE,DE,DE,primary,CA,NL,3,1.0,0.93,8.63,default,mixed,5.81,1,high,0.97,1,1,1,5,0.96,0,none,0,low,0,compliant,none
REC_a09654b1ab,2025-10-16 12:43:19.586600,SHP_0d7065410c,INV_114dce84e6,EXP_636c6eb74f,IMP_813133bb12,US,Rotterdam,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,51.55,tonnes,141746.29,FOB,sea,IN,AE,IN,primary,CN,CN,1,1.0,0.93,5.01,measured,grid,13.95,1,low,0.91,1,1,1,2,0.83,0,none,0,low,0,compliant,none
REC_020e8e5e0f,2025-08-31 12:43:19.586714,SHP_a011c2c491,INV_ff0c046e04,EXP_9fe8303663,IMP_1a949459ca,Other,Durban,Antwerp,aluminium_sheet,7606,Aluminium sheet,287.71,tonnes,992009.42,CIF,road,SE,CN,SE,primary,SE,SE,1,1.0,0.92,11.18,estimated,grid,10.99,1,high,0.86,1,1,1,4,0.93,0,none,0,low,0,compliant,none
REC_32a5ff22d7,2025-12-26 12:43:19.586821,SHP_a7ecbb9c10,INV_7d6c9878a6,EXP_c6ca881aea,IMP_df35206474,US,Hamburg,Antwerp,aluminium_sheet,7606,Aluminium sheet,204.87,tonnes,587234.42,CIF,sea,FR,DE,FR,primary,IN,DE,1,1.0,0.87,8.27,estimated,renewable,10.47,0,low,0.5,0,1,1,2,0.95,0,none,0,low,0,compliant,none
REC_371a77dc35,2025-06-09 12:43:19.586927,SHP_cdad898f0f,INV_8fa7bd4c20,EXP_f1685a3394,IMP_bc5e705faa,UK,Hamburg,Mumbai,aluminium_sheet,7606,Aluminium sheet,498.05,tonnes,1138747.64,DAP,sea,CA,NL,CA,primary,BR,BR,4,1.0,0.81,12.07,measured,renewable,6.52,0,high,0.72,1,1,1,0,0.92,1,logical_inconsistency,1,high,0,perturbed,document_conflict
REC_dd71798239,2026-02-21 12:43:19.587035,SHP_9573439c93,INV_53cdb46b79,EXP_0eb9622263,IMP_8f16234346,US,Antwerp,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,107.76,tonnes,217442.52,EXW,rail,NO,IN,NO,mixed,CN,NL,3,1.0,0.9,6.19,estimated,mixed,68.03,0,high,0.9,1,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_0b3871fe38,2026-02-25 12:43:19.587142,SHP_491894453a,INV_754a72a934,EXP_e1fdd59f5e,IMP_1961fb58fa,EU,Durban,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,462.64,tonnes,1275747.95,CIF,sea,NO,SE,NO,primary,NO,DE,4,1.0,0.89,9.64,measured,renewable,19.91,1,high,0.68,1,1,1,4,0.22,1,documentation_quality,1,medium,0,perturbed,conflicting_documents
REC_82f76582aa,2025-09-25 12:43:19.587249,SHP_62e35b90b3,INV_3563bc5484,EXP_532016cabb,IMP_4c82261f38,UK,Jebel_Ali,Jebel_Ali,aluminium_sheet,7606,Aluminium sheet,413.26,tonnes,1296579.03,FOB,rail,ZA,IN,FR,primary,CA,AE,3,1.0,0.91,11.28,measured,mixed,17.04,1,low,0.59,1,1,1,4,0.22,1,composite,2,high,0,composite,conflicting_documents;origin_mismatch
REC_31eff514f0,2025-11-03 12:43:19.587368,SHP_361d9295e5,INV_2193d85656,EXP_c18c8570cb,IMP_d00cd2d041,US,Santos,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,69.01,tonnes,144339.54,EXW,sea,DE,TR,DE,primary,IN,IN,1,1.0,0.97,9.39,estimated,mixed,13.71,1,medium,0.91,0,1,1,2,0.8,0,none,0,low,0,compliant,none
REC_41d118c14f,2025-06-25 12:43:19.587489,SHP_fa6bc7bb9a,INV_4b021cd3e1,EXP_d61af2a016,IMP_f5b0893b2e,Other,Shanghai,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,381.07,tonnes,867935.34,FOB,road,SE,ZA,SE,primary,IN,CN,4,1.0,0.9,2.16,estimated,renewable,1.19,0,medium,0.79,1,1,1,2,0.87,0,none,0,low,0,compliant,none
REC_5487c62866,2026-02-10 12:43:19.587597,SHP_04ad59d3d2,INV_13287bc443,EXP_da42ef8a7f,IMP_883c606de4,UK,Hamburg,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,268.59,tonnes,592805.26,FOB,rail,ZA,IN,ZA,mixed,CN,BR,1,1.0,0.97,10.15,measured,renewable,61.99,0,high,0.69,1,1,1,3,0.91,0,none,0,low,0,compliant,none
REC_8434e44812,2025-12-20 12:43:19.587704,SHP_f7fa77d5ac,INV_b2b6704d75,EXP_aa8bca38ad,IMP_c564fd871b,UK,Felixstowe,Shanghai,aluminium_profile,7604,Aluminium profile,349.92,tonnes,1421101.26,CIF,sea,NL,IN,NL,primary,NL,NL,2,1.0,0.97,3.31,estimated,grid,18.88,0,high,0.92,1,1,1,5,0.91,0,none,0,low,0,compliant,none
REC_74ede7f58e,2025-06-17 12:43:19.587809,SHP_4f5700e4cb,INV_0ddb2f46aa,EXP_c2abb3d964,IMP_fbe3239502,UK,Hamburg,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,31.6,tonnes,73293.61,CIF,road,BR,NL,BR,recycled,NL,SE,4,1.0,0.88,4.34,default,renewable,64.31,0,medium,0.68,1,1,1,3,1.0,0,none,0,low,0,compliant,none
REC_93c0385abc,2025-07-21 12:43:19.587934,SHP_ba4546ceb2,INV_1ca9c2cc84,EXP_4c64c49238,IMP_26cad492d7,EU,Rotterdam,Mumbai,aluminium_sheet,7606,Aluminium sheet,275.26,tonnes,823152.79,DAP,sea,ZA,CN,ZA,primary,ZA,NO,2,1.0,0.93,4.78,measured,mixed,15.44,1,high,0.81,1,1,1,3,0.9,0,none,0,low,0,compliant,none
REC_37ac6a49f3,2025-10-25 12:43:19.588040,SHP_542190e774,INV_207644c5a2,EXP_b45fd8dae2,IMP_99cdfc33c0,Other,Antwerp,Santos,aluminium_coil,7606,Aluminium coil,289.26,tonnes,712828.17,FOB,road,IN,ZA,IN,primary,TR,NL,2,1.0,0.89,2.52,measured,renewable,2.16,1,medium,0.83,1,1,1,6,0.91,0,none,0,low,0,compliant,none
REC_8d57666a6e,2025-10-04 12:43:19.588148,SHP_866bda11c8,INV_2ce463e7bb,EXP_274359944a,IMP_b1b445ec97,UK,Santos,Felixstowe,aluminium_profile,7604,Aluminium profile,264.27,tonnes,952242.78,EXW,road,SE,BR,SE,primary,ZA,IN,5,1.0,1.0,10.33,measured,grid,0.09,0,high,0.76,0,1,1,6,0.8,1,logical_inconsistency,1,high,0,perturbed,traceability_conflict
REC_d033febf1f,2025-08-16 12:43:19.588255,SHP_71c374eab3,INV_8410129923,EXP_218880524a,IMP_de959080f5,US,Santos,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,230.01,tonnes,522338.03,CIF,road,NO,AE,NO,primary,BR,IN,3,1.0,0.89,9.12,estimated,grid,7.2,0,high,0.78,1,1,1,6,0.87,0,none,0,low,0,compliant,none
REC_ac53545fa4,2025-03-29 12:43:19.588360,SHP_6f0d289a08,INV_f3c4904cfb,EXP_bba2252844,IMP_382f252dd3,EU,Rotterdam,Durban,aluminium_coil,7606,Aluminium coil,85.65,tonnes,264267.81,EXW,road,,FR,AE,mixed,,FR,2,1.0,0.18,11.94,estimated,mixed,49.06,0,medium,0.76,1,1,1,5,0.88,1,composite,2,high,0,composite,weak_origin_docs;declared_origin_country+production_stage_country_1
REC_37b23416dc,2025-11-13 12:43:19.588491,SHP_0cd3f552e2,INV_ac5ef9923b,EXP_3c00afde1c,IMP_bb1d697815,Other,Jebel_Ali,Antwerp,aluminium_sheet,7606,Aluminium sheet,269.58,tonnes,665940.69,CIF,rail,SE,DE,SE,mixed,IN,CN,1,1.0,0.82,11.69,measured,mixed,49.69,0,medium,0.81,1,1,1,3,0.9,0,none,0,low,0,compliant,none
REC_6de5844bf4,2025-07-07 12:43:19.588602,SHP_c56489cb22,INV_4f0c9ed476,EXP_0b0d40cd7a,IMP_7aedd8d61e,UK,Durban,Hamburg,aluminium_coil,7606,Aluminium coil,459.22,tonnes,1222538.62,DAP,rail,CA,ZA,CA,mixed,NL,FR,3,1.0,0.84,4.81,measured,grid,49.68,1,low,0.84,1,1,1,5,0.85,0,none,0,low,0,compliant,none
