record_id,declaration_timestamp,shipment_id,invoice_id,exporter_id,importer_id,destination_market,port_of_export,port_of_entry,product_family,hs_code,product_description,shipment_quantity,quantity_unit,shipment_value_usd,incoterm,transport_mode,declared_origin_country,country_of_export,country_of_last_substantial_transformation,production_method_tag,production_stage_country_1,production_stage_country_2,supplier_chain_depth,origin_certificate_available,origin_certificate_match_score,embedded_emissions_tco2e_per_tonne,emissions_estimation_method,electricity_source_tag,recycled_content_percent,plant_emissions_disclosure_available,sector_emissions_band,traceability_completeness_score,supplier_traceability_metadata_available,batch_lot_reference_available,production_site_identifier_available,supporting_document_count,document_consistency_score,is_problematic,anomaly_class,anomaly_count,risk_label,rule_flag_count,synthetic_record_type,injected_pattern
REC_4fc035d05f,2025-09-02 10:25:47.593309,SHP_ee4e659ea3,INV_2f72a7274b,EXP_1634919ba4,IMP_ffe4d05463,US,Santos,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,305.0,tonnes,678935.92,FOB,road,ZA,BR,SE,primary,SE,CN,2,0,0.86,11.49,estimated,renewable,16.82,1,low,0.66,1,1,1,4,0.89,1,logical_inconsistency,1,low,0,compliant,none
REC_74a69c338b,2025-10-26 10:25:47.593309,SHP_248535d93c,INV_a2b5fc49af,EXP_66c2b2899b,IMP_1f56ff8302,EU,Hamburg,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,398.04,tonnes,1056972.38,DAP,road,CA,SE,SE,recycled,FR,TR,2,0,0.98,7.16,measured,mixed,66.44,0,medium,0.94,1,1,1,2,0.9,1,logical_inconsistency,1,low,0,compliant,none
REC_23510b94e8,2026-01-05 10:25:47.594309,SHP_3e5e402f7e,INV_11686cee49,EXP_107410137f,IMP_d503eb58c8,Other,Rotterdam,Shanghai,aluminium_sheet,7606,Aluminium sheet,32.21,tonnes,88471.39,CIF,road,NL,NO,NL,recycled,NO,TR,1,1,0.82,8.71,default,mixed,77.58,1,medium,0.81,0,1,1,6,0.82,0,none,0,low,0,compliant,none
REC_3d74c321ab,2025-08-25 10:25:47.594309,SHP_fbfa6d1d55,INV_729c13f377,EXP_efa1e96327,IMP_1d38df862b,US,Vancouver,Shanghai,aluminium_coil,7606,Aluminium coil,29.43,tonnes,67063.8,CIF,road,FR,ZA,FR,primary,IN,TR,2,1,0.97,11.02,default,mixed,12.67,0,low,0.9,1,1,1,5,0.96,0,none,0,low,0,compliant,none
REC_4ff7e5b86d,2025-06-06 10:25:47.594309,SHP_1a0edaa9ac,INV_5def65cbe8,EXP_6110c0088b,IMP_0d9c93e6a9,Other,Durban,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,483.1,tonnes,926255.36,EXW,road,,NL,ZA,primary,ZA,CA,3,1,0.99,5.49,measured,grid,2.67,1,low,0.84,1,1,1,2,0.89,1,missingness,1,low,0,compliant,none
REC_e15337c638,2026-03-11 10:25:47.594309,SHP_c902bf34ea,INV_0b52efbe54,EXP_50505ff0d5,IMP_0c3e087773,Other,Jebel_Ali,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,368.99,tonnes,875522.67,FOB,road,DE,CN,DE,mixed,DE,SE,4,1,0.88,9.96,default,grid,49.55,0,medium,0.85,1,1,1,3,0.95,0,none,0,low,0,compliant,none
REC_0e70f3dee7,2025-11-19 10:25:47.594309,SHP_b1d6963d00,INV_196c22944e,EXP_11f2eda357,IMP_1cff57969d,UK,Vancouver,Shanghai,aluminium_coil,7606,Aluminium coil,120.59,tonnes,372244.92,EXW,road,FR,AE,CA,primary,NO,NL,3,1,0.98,,measured,renewable,13.36,1,high,,1,1,1,5,0.92,1,composite,2,low,0,compliant,none
REC_cc99085da2,2026-01-25 10:25:47.594309,SHP_879c14f156,INV_bb8959b596,EXP_9337d07810,IMP_d541bf0fd8,Other,Santos,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,119.22,tonnes,313057.37,EXW,rail,CN,NL,CN,primary,ZA,BR,2,1,0.99,5.31,estimated,renewable,18.55,1,low,0.74,1,1,1,5,0.8,0,none,0,low,0,compliant,none
REC_8cedace19f,2025-11-15 10:25:47.594309,SHP_7a585a77d2,INV_77530c4463,EXP_a04a79db68,IMP_94ec8f92c8,Other,Jebel_Ali,Hamburg,aluminium_profile,7604,Aluminium profile,237.27,tonnes,972518.08,FOB,road,FR,AE,FR,primary,DE,SE,3,1,0.86,10.61,default,renewable,6.85,0,high,0.92,1,1,1,2,0.87,0,none,0,low,0,compliant,none
REC_41f712e46d,2025-10-02 10:25:47.594309,SHP_1bf861e972,INV_3f62bb1606,EXP_b92eade954,IMP_ae9e49c36d,Other,Durban,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,461.96,tonnes,1100904.03,FOB,sea,CA,DE,CA,primary,AE,DE,3,0,0.99,3.43,estimated,renewable,0.2,0,high,0.94,1,1,1,2,0.83,0,none,0,low,0,compliant,none
REC_09ba5c7a68,2025-08-27 10:25:47.595308,SHP_123ce06776,INV_4defe9bb34,EXP_16a39f9cd9,IMP_237de248da,UK,Felixstowe,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,464.62,tonnes,1213238.22,FOB,sea,AE,SE,AE,mixed,ZA,CA,2,1,0.95,6.82,estimated,mixed,36.53,1,low,0.68,1,1,1,2,0.94,0,none,0,low,0,compliant,none
REC_b667d740b6,2025-05-19 10:25:47.595308,SHP_4d3d7082e6,INV_b30633c20b,EXP_d6c4aeab48,IMP_bf6741de93,EU,Mumbai,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,313.9,tonnes,812805.43,FOB,road,SE,CA,SE,mixed,CN,DE,1,0,0.85,11.36,default,renewable,47.27,0,low,0.76,1,1,1,3,0.2,1,documentation_quality,1,low,0,compliant,none
REC_a9e6b5c7d7,2025-06-27 10:25:47.595308,SHP_00aab76bbe,INV_a06b68515b,EXP_69ab7902f0,IMP_3a2af7aa8d,UK,Jebel_Ali,Vancouver,aluminium_coil,7606,Aluminium coil,143.43,tonnes,427038.42,DAP,sea,CA,DE,CA,primary,IN,DE,1,0,0.98,4.29,measured,grid,16.08,1,medium,0.94,1,1,1,2,0.81,0,none,0,low,0,compliant,none
REC_bbee42d5a3,2026-04-07 10:25:47.595308,SHP_577ba262d4,INV_944c3a98b1,EXP_9b73aad6a5,IMP_77e36c3ecb,US,Antwerp,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,25.75,tonnes,54251.95,EXW,sea,IN,CN,IN,recycled,SE,NL,1,1,0.93,,default,mixed,63.85,1,low,0.8,0,1,1,4,0.92,1,composite,2,low,0,compliant,none
REC_378c9f83d9,2026-05-03 10:25:47.595308,SHP_05cbd80b42,INV_6079c1f71a,EXP_8f6f8bd5ed,IMP_d6e4b97ba4,UK,Jebel_Ali,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,313.66,tonnes,741371.27,CIF,sea,CA,NO,CA,mixed,BR,DE,2,0,0.99,11.16,default,mixed,39.58,0,low,0.92,1,1,1,3,0.85,0,none,0,low,0,compliant,none
REC_d3d63ae916,2025-12-27 10:25:47.595308,SHP_29969d2706,INV_e4536863f9,EXP_2c09bf2dca,IMP_b5fe8f5fbf,Other,Shanghai,Shanghai,aluminium_sheet,7606,Aluminium sheet,115.33,tonnes,402937.53,DAP,rail,,BR,AE,mixed,SE,DE,1,0,0.95,8.35,measured,grid,58.48,1,high,,0,1,1,6,0.96,1,missingness,2,low,0,compliant,none
REC_71e55a6065,2025-12-09 10:25:47.595308,SHP_dbd28361cd,INV_df4df317d3,EXP_5c66b7b1e1,IMP_e0bbebae0c,UK,Felixstowe,Jebel_Ali,aluminium_profile,7604,Aluminium profile,451.48,tonnes,1230787.07,DAP,rail,TR,SE,TR,recycled,NO,SE,2,1,0.94,,measured,grid,87.63,0,high,0.67,1,1,1,2,0.86,1,missingness,1,low,0,compliant,none
REC_4e22355aca,2025-09-02 10:25:47.595308,SHP_01550524e6,INV_7e28175ccc,EXP_93e19fb530,IMP_05e7edd298,US,Rotterdam,Mumbai,aluminium_profile,7604,Aluminium profile,164.12,tonnes,646240.61,FOB,road,SE,AE,SE,mixed,DE,SE,2,0,0.95,7.92,estimated,renewable,41.86,0,low,0.62,1,1,1,5,0.84,0,none,0,low,0,compliant,none
REC_f640c55da8,2025-07-26 10:25:47.596308,SHP_998da5b160,INV_19de5fd3a7,EXP_8fcd55a09f,IMP_b4afafd60c,US,Jebel_Ali,Durban,aluminium_sheet,7606,Aluminium sheet,199.48,tonnes,585349.47,CIF,road,BR,CA,BR,mixed,NL,TR,4,0,0.81,,measured,grid,34.29,1,high,,1,1,1,3,0.96,1,missingness,2,low,0,compliant,none
REC_c527cd7baa,2025-06-25 10:25:47.596308,SHP_d60b1cacbb,INV_89b7ae5ffc,EXP_3d4d2ee305,IMP_a59bffa2c6,UK,Durban,Antwerp,aluminium_profile,7604,Aluminium profile,408.75,tonnes,1245793.5,DAP,sea,NL,NL,NL,mixed,NL,NL,4,1,0.93,11.42,estimated,grid,68.48,0,high,0.71,1,1,1,5,0.98,0,none,0,low,0,compliant,none
REC_d4321267e4,2025-07-19 10:25:47.596308,SHP_22588dad1c,INV_d59e46e748,EXP_270563d6e2,IMP_45c9ee16b9,UK,Santos,Shanghai,aluminium_coil,7606,Aluminium coil,231.71,tonnes,722481.19,FOB,rail,FR,DE,FR,primary,ZA,AE,2,1,0.85,7.22,default,renewable,12.88,1,high,0.87,1,1,1,5,0.92,0,none,0,low,0,compliant,none
REC_58e4671d12,2025-09-22 10:25:47.596308,SHP_7602bc2731,INV_02d8d79331,EXP_894b27ccf2,IMP_0cdba7431e,EU,Felixstowe,Rotterdam,aluminium_coil,7606,Aluminium coil,285.33,tonnes,706257.27,CIF,sea,TR,ZA,TR,mixed,ZA,NL,1,1,0.87,,default,grid,27.92,0,low,,0,1,1,6,0.87,1,missingness,2,low,0,compliant,none
REC_4b5b2ac989,2026-04-05 10:25:47.596308,SHP_e5a52221c6,INV_8e9b465f40,EXP_cb89a77c91,IMP_ea44c3f53b,EU,Shanghai,Antwerp,aluminium_sheet,7606,Aluminium sheet,140.42,tonnes,426364.63,EXW,road,SE,SE,SE,primary,DE,SE,1,0,0.9,1.9,measured,mixed,1.97,0,high,0.72,0,1,1,6,0.96,0,none,0,low,0,compliant,none
REC_86a6463c6a,2026-04-23 10:25:47.596308,SHP_46bf6f7905,INV_00ab024292,EXP_1e05a05f91,IMP_87ed83c09a,UK,Rotterdam,Durban,aluminium_coil,7606,Aluminium coil,117.53,tonnes,369755.85,EXW,sea,IN,CA,IN,mixed,DE,DE,2,0,0.8,4.83,default,renewable,21.96,1,high,0.77,1,1,1,3,0.9,0,none,0,low,0,compliant,none
REC_d4b30c715c,2025-05-10 10:25:47.596308,SHP_ead7a2084a,INV_b3d5084bf3,EXP_af365e4126,IMP_62cc8519c2,UK,Felixstowe,Hamburg,aluminium_ingot,7601,Unwrought aluminium ingot,391.78,tonnes,896557.16,EXW,sea,AE,DE,AE,recycled,CN,IN,4,1,0.98,3.25,default,grid,67.55,1,low,0.5,1,1,1,2,0.91,0,none,0,low,0,compliant,none
REC_58a98b7114,2026-02-28 10:25:47.596308,SHP_7b8749d95c,INV_e999582f07,EXP_e62d235caa,IMP_fbd37bedc1,Other,Mumbai,Felixstowe,aluminium_coil,7606,Aluminium coil,348.82,tonnes,935354.49,FOB,sea,TR,ZA,TR,primary,BR,ZA,4,1,0.81,10.43,default,grid,7.48,0,medium,0.81,1,1,1,3,0.97,0,none,0,low,0,compliant,none
REC_2d522b4e2b,2025-08-31 10:25:47.597308,SHP_2823c79bcb,INV_8615dc1993,EXP_fb0359e704,IMP_820fd89238,US,Vancouver,Vancouver,aluminium_profile,7604,Aluminium profile,462.67,tonnes,1416938.7,FOB,sea,ZA,IN,ZA,recycled,ZA,FR,4,1,0.99,13.82,measured,grid,61.87,0,medium,0.77,1,1,1,4,0.94,0,none,0,low,0,compliant,none
REC_74cab6cc10,2025-12-30 10:25:47.597308,SHP_1036d385f8,INV_79c500765d,EXP_be9ad0b359,IMP_1d9f244ca7,EU,Shanghai,Rotterdam,aluminium_profile,7604,Aluminium profile,132.35,tonnes,467884.05,FOB,sea,NO,FR,NO,recycled,ZA,CN,3,1,0.9,7.73,estimated,mixed,89.38,1,low,0.75,1,1,1,6,0.86,0,none,0,low,0,compliant,none
REC_c910121145,2026-03-15 10:25:47.597308,SHP_623607cb44,INV_89c14ccd6b,EXP_131b31df30,IMP_a8d567c8d7,US,Antwerp,Vancouver,aluminium_coil,7606,Aluminium coil,329.88,tonnes,862365.7,EXW,sea,SE,BR,NL,primary,CN,BR,4,1,0.87,10.09,default,mixed,16.56,0,high,0.6,1,1,1,2,0.8,1,logical_inconsistency,1,low,0,compliant,none
REC_fa485bf508,2025-12-11 10:25:47.597308,SHP_64c29646f8,INV_915705ab06,EXP_ffcb52ed65,IMP_28e8448729,EU,Mumbai,Shanghai,aluminium_coil,7606,Aluminium coil,317.28,tonnes,901627.3,EXW,rail,NL,DE,NO,primary,FR,TR,1,1,0.89,10.11,estimated,renewable,13.24,1,high,0.88,1,1,1,2,0.97,1,logical_inconsistency,1,low,0,compliant,none
REC_2faecb6261,2026-01-04 10:25:47.597308,SHP_91bd9ebc69,INV_43cee48fbb,EXP_a35d50e1da,IMP_2e6c835d22,US,Rotterdam,Vancouver,aluminium_sheet,7606,Aluminium sheet,21.76,tonnes,54181.64,EXW,sea,CN,IN,CN,mixed,SE,CA,1,1,0.85,2.86,estimated,renewable,41.19,0,low,0.84,0,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_317fda2ada,2025-11-12 10:25:47.597308,SHP_94f3de7d4e,INV_ac1cb897ee,EXP_381c0b2f8a,IMP_6a849b5a3e,Other,Felixstowe,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,283.21,tonnes,741422.28,CIF,sea,,FR,CN,mixed,NO,CA,2,1,0.8,,default,grid,39.7,1,medium,0.85,1,1,1,4,0.87,1,missingness,2,low,0,compliant,none
REC_562368a336,2025-06-03 10:25:47.597308,SHP_678fa3de43,INV_41a23b3cd6,EXP_77101453f8,IMP_de6c71a259,US,Hamburg,Durban,aluminium_profile,7604,Aluminium profile,357.67,tonnes,957641.7,CIF,road,NL,SE,NL,recycled,NO,BR,3,1,0.83,11.75,default,mixed,99.08,0,medium,0.61,1,1,1,2,0.94,0,none,0,low,0,compliant,none
REC_2b46b66478,2026-03-17 10:25:47.597308,SHP_cbadb22ade,INV_8683b2b7c1,EXP_3519133e95,IMP_65ee952a7e,Other,Felixstowe,Jebel_Ali,aluminium_coil,7606,Aluminium coil,246.5,tonnes,579392.69,CIF,road,NO,NO,NO,recycled,DE,AE,4,1,0.82,5.49,default,renewable,77.17,0,medium,0.67,1,1,1,5,0.8,0,none,0,low,0,compliant,none
REC_c2fb1d4969,2025-10-21 10:25:47.597308,SHP_5009244890,INV_8276be9aed,EXP_0a626c930c,IMP_0494e2ef4d,EU,Antwerp,Vancouver,aluminium_coil,7606,Aluminium coil,114.57,tonnes,373474.17,DAP,rail,BR,FR,BR,primary,DE,DE,2,1,0.9,5.29,measured,grid,17.16,0,medium,0.72,1,1,1,4,0.99,0,none,0,low,0,compliant,none
REC_23affb418a,2025-11-05 10:25:47.598308,SHP_23bcd19400,INV_dd6019b928,EXP_5c5f7d7cbf,IMP_fe96e1157a,Other,Santos,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,31.29,tonnes,59574.71,FOB,sea,NL,SE,TR,mixed,CN,CN,2,0,0.94,6.55,default,mixed,48.56,1,high,0.51,1,1,1,6,0.84,1,logical_inconsistency,1,low,0,compliant,none
REC_af90d9ffef,2025-05-13 10:25:47.598308,SHP_6e662125d5,INV_1e12a23f58,EXP_4b799179b7,IMP_004b2d8790,EU,Antwerp,Shanghai,aluminium_profile,7604,Aluminium profile,55.83,tonnes,218300.89,CIF,sea,TR,NO,TR,recycled,ZA,AE,1,0,0.93,10.02,default,mixed,93.47,0,low,0.89,0,1,1,2,0.2,1,documentation_quality,1,low,0,compliant,none
REC_21a0c6b70e,2026-02-22 10:25:47.598308,SHP_5b7c04d837,INV_d6f2b1ad73,EXP_c0ba5a38aa,IMP_71ec6aeaff,EU,Vancouver,Mumbai,aluminium_profile,7604,Aluminium profile,474.67,tonnes,1759937.93,DAP,road,BR,ZA,BR,recycled,CN,NL,3,0,0.92,5.47,estimated,mixed,76.93,1,medium,0.85,1,1,1,4,0.89,0,none,0,low,0,compliant,none
REC_d4f3bfa522,2025-07-11 10:25:47.598308,SHP_8ec9580762,INV_82b29069fc,EXP_4993442e73,IMP_b385b319a3,US,Vancouver,Mumbai,aluminium_profile,7604,Aluminium profile,368.65,tonnes,1471773.84,CIF,road,AE,BR,AE,recycled,CN,IN,3,1,0.96,8.61,default,mixed,79.37,1,low,0.97,1,1,1,2,0.89,0,none,0,low,0,compliant,none
REC_af31926afa,2025-08-08 10:25:47.598308,SHP_4e761059e9,INV_16538ee854,EXP_d78eaa9b5a,IMP_63bcdc9859,Other,Rotterdam,Mumbai,aluminium_profile,7604,Aluminium profile,184.86,tonnes,522512.22,CIF,sea,NO,BR,NO,recycled,IN,CA,1,1,0.84,,default,renewable,62.67,0,high,0.77,1,1,1,5,0.97,1,missingness,1,low,0,compliant,none
REC_8c7d55d914,2026-04-03 10:25:47.598308,SHP_9e54290c4a,INV_24fb72fc9f,EXP_7300fb11c0,IMP_72a3288361,US,Santos,Felixstowe,aluminium_profile,7604,Aluminium profile,290.84,tonnes,1166695.78,DAP,road,FR,SE,FR,recycled,DE,IN,4,1,0.96,7.66,measured,grid,63.76,0,high,0.86,1,1,1,6,0.89,0,none,0,low,0,compliant,none
REC_b821df61b7,2025-11-30 10:25:47.598308,SHP_4d52184c6a,INV_da315917c7,EXP_ac4c66159e,IMP_e43316ea3f,US,Santos,Mumbai,aluminium_sheet,7606,Aluminium sheet,105.72,tonnes,233939.65,CIF,rail,BR,DE,BR,mixed,NO,FR,4,0,0.9,12.71,measured,renewable,68.83,1,high,0.43,1,1,1,2,0.91,0,none,0,low,0,compliant,none
REC_0d021ef673,2025-12-19 10:25:47.598308,SHP_f214780148,INV_b903fd5e24,EXP_ae4d94aa51,IMP_46d93dfecb,UK,Hamburg,Jebel_Ali,aluminium_sheet,7606,Aluminium sheet,254.37,tonnes,840980.41,CIF,road,FR,NO,FR,primary,NO,TR,1,0,0.98,12.93,default,grid,11.67,1,low,0.97,0,1,1,4,0.89,0,none,0,low,0,compliant,none
REC_200a38bbf3,2026-04-18 10:25:47.599308,SHP_870404d899,INV_d065721ad8,EXP_f91e58aea4,IMP_994e2f3337,US,Hamburg,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,425.5,tonnes,1167054.78,CIF,road,BR,AE,TR,primary,BR,FR,2,1,0.94,,estimated,renewable,2.83,0,high,,1,1,1,6,0.9,1,composite,2,low,0,compliant,none
REC_2374a171e3,2025-09-02 10:25:47.599308,SHP_308342f090,INV_2f3887a2f5,EXP_46c8f4eae5,IMP_942a38d9cd,EU,Shanghai,Santos,aluminium_sheet,7606,Aluminium sheet,230.17,tonnes,671760.38,DAP,road,AE,DE,AE,primary,NO,NL,4,0,0.85,11.31,default,mixed,15.79,0,medium,0.8,1,1,1,2,0.82,0,none,0,low,0,compliant,none
REC_820ba660aa,2026-02-02 10:25:47.599308,SHP_3787063cee,INV_77774f8c03,EXP_df31a18659,IMP_8b5458ec58,UK,Shanghai,Hamburg,aluminium_sheet,7606,Aluminium sheet,230.43,tonnes,669240.76,DAP,rail,NL,NO,NL,mixed,IN,ZA,2,0,0.86,13.59,estimated,mixed,46.13,0,high,0.69,1,1,1,2,0.9,0,none,0,low,0,compliant,none
REC_ee252b662f,2025-11-27 10:25:47.599308,SHP_69fd7918d9,INV_cfa849c3b1,EXP_541755a9d4,IMP_def176299e,Other,Rotterdam,Santos,aluminium_profile,7604,Aluminium profile,142.51,tonnes,434453.54,FOB,sea,TR,NL,TR,primary,NL,IN,3,0,0.81,13.0,default,grid,15.6,0,high,0.75,1,1,1,6,0.98,0,none,0,low,0,compliant,none
REC_cd8249b35b,2025-06-11 10:25:47.599308,SHP_a56f09e699,INV_6d44b86b1d,EXP_a8db46b2b6,IMP_f6fcbbd7a7,US,Felixstowe,Hamburg,aluminium_coil,7606,Aluminium coil,200.3,tonnes,624278.27,EXW,sea,NL,IN,NL,mixed,FR,FR,1,1,0.97,14.47,measured,renewable,62.33,1,high,0.75,0,1,1,4,0.85,1,plausibility,1,low,0,compliant,none
REC_179e69d6c2,2026-01-03 10:25:47.599308,SHP_4790b69728,INV_128109d067,EXP_00a3162d1b,IMP_257a2264b3,Other,Vancouver,Vancouver,aluminium_profile,7604,Aluminium profile,239.06,tonnes,834500.39,DAP,road,FR,TR,FR,recycled,CA,AE,4,1,0.92,3.73,estimated,grid,92.94,1,medium,0.92,1,1,1,5,0.84,0,none,0,low,0,compliant,none
REC_59f8ce8917,2025-08-14 10:25:47.599308,SHP_88dc535a3a,INV_c991d40258,EXP_fa3828463e,IMP_2cdee01bf4,US,Felixstowe,Mumbai,aluminium_profile,7604,Aluminium profile,444.5,tonnes,1474569.08,DAP,road,BR,AE,AE,primary,ZA,NL,2,0,0.98,3.54,estimated,renewable,18.27,0,low,0.78,1,1,1,3,0.92,1,logical_inconsistency,1,low,0,compliant,none
REC_e5e68954bd,2026-01-07 10:25:47.599308,SHP_16c6e510f0,INV_544105f416,EXP_d259c942b1,IMP_825f35ab13,UK,Hamburg,Hamburg,aluminium_sheet,7606,Aluminium sheet,344.75,tonnes,787767.54,CIF,rail,NO,SE,NO,primary,IN,BR,1,0,0.9,2.57,default,mixed,8.91,1,medium,0.72,1,1,1,5,1.0,0,none,0,low,0,compliant,none
REC_26b680b92b,2025-12-15 10:25:47.600307,SHP_45a5bf8dd6,INV_799c5a6ab2,EXP_37b2aab775,IMP_7c115f5604,Other,Santos,Hamburg,aluminium_sheet,7606,Aluminium sheet,387.18,tonnes,1221320.47,FOB,sea,ZA,BR,ZA,mixed,DE,BR,1,0,0.9,6.85,measured,renewable,34.39,0,medium,0.72,0,1,1,6,0.93,0,none,0,low,0,compliant,none
REC_d1129d45f4,2025-10-14 10:25:47.600307,SHP_924f7ca002,INV_cca62674f2,EXP_41f3d5de61,IMP_1ea4bc28f4,Other,Rotterdam,Mumbai,aluminium_coil,7606,Aluminium coil,150.49,tonnes,447861.38,EXW,road,NL,ZA,NL,recycled,DE,ZA,4,0,0.87,5.75,measured,mixed,61.98,1,medium,0.59,1,1,1,5,0.83,0,none,0,low,0,compliant,none
REC_12daeb0314,2026-04-30 10:25:47.600307,SHP_7ea24cfe82,INV_23f37ce972,EXP_4026a176c1,IMP_577d6ac355,Other,Santos,Antwerp,aluminium_profile,7604,Aluminium profile,417.93,tonnes,1371481.39,DAP,sea,CA,FR,CA,mixed,DE,TR,3,1,0.9,7.66,measured,mixed,37.76,1,low,0.9,1,1,1,4,0.88,0,none,0,low,0,compliant,none
REC_e69b955767,2026-03-13 10:25:47.600307,SHP_c3db76cd72,INV_d2c7ee5e71,EXP_6bb4eb93fd,IMP_fbdad31796,Other,Shanghai,Shanghai,aluminium_profile,7604,Aluminium profile,442.83,tonnes,1132257.57,EXW,road,CN,CN,CN,primary,FR,SE,3,0,0.91,14.41,default,mixed,19.86,0,high,0.8,1,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_efc7905778,2026-01-21 10:25:47.600307,SHP_541de59b47,INV_53550e967e,EXP_6c45d4e36e,IMP_581186df88,UK,Vancouver,Rotterdam,aluminium_coil,7606,Aluminium coil,88.13,tonnes,291721.92,DAP,sea,AE,SE,AE,primary,IN,IN,4,0,0.93,12.9,default,grid,8.63,0,low,0.75,1,1,1,2,1.0,0,none,0,low,0,compliant,none
REC_7a62e346d8,2026-04-22 10:25:47.600307,SHP_cce2b5dd46,INV_0169945c89,EXP_bfd72b54f2,IMP_9c83a0fe85,Other,Mumbai,Hamburg,aluminium_profile,7604,Aluminium profile,111.96,tonnes,349110.93,EXW,sea,DE,TR,DE,primary,CA,NO,3,1,0.93,9.36,estimated,renewable,12.27,0,high,0.69,1,1,1,5,0.93,0,none,0,low,0,compliant,none
REC_2c14cae68c,2026-03-13 10:25:47.600307,SHP_1da513eff3,INV_014ced40e1,EXP_79b64ca9be,IMP_694641c39b,EU,Santos,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,164.42,tonnes,449083.99,FOB,sea,SE,SE,ZA,primary,ZA,FR,2,0,0.8,8.63,default,mixed,17.24,0,low,0.75,1,1,1,5,0.93,1,logical_inconsistency,1,low,0,compliant,none
REC_60137f7d80,2025-09-12 10:25:47.600307,SHP_3c06178406,INV_de24801c41,EXP_f34f4219d7,IMP_a83ea95a03,UK,Santos,Vancouver,aluminium_coil,7606,Aluminium coil,297.08,tonnes,897762.91,CIF,rail,ZA,CN,ZA,mixed,AE,NO,3,1,0.92,11.1,estimated,grid,24.52,1,high,0.95,1,1,1,2,0.84,0,none,0,low,0,compliant,none
REC_b9ab43dea7,2025-08-13 10:25:47.600307,SHP_e5ea874fef,INV_0803745936,EXP_5c6c03f1aa,IMP_ca31df7f5e,UK,Antwerp,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,495.78,tonnes,1107130.87,CIF,sea,DE,SE,DE,recycled,SE,TR,2,0,0.86,10.76,default,renewable,62.38,1,high,0.48,1,1,1,5,0.81,0,none,0,low,0,compliant,none
REC_70a3ecaf47,2025-06-14 10:25:47.601308,SHP_449208d376,INV_45b72fd581,EXP_b47a04a11c,IMP_ba04a40f75,US,Rotterdam,Hamburg,aluminium_sheet,7606,Aluminium sheet,201.11,tonnes,701226.99,DAP,sea,DE,TR,DE,primary,DE,AE,2,1,0.86,14.75,default,renewable,16.24,1,medium,0.98,1,1,1,5,0.96,1,plausibility,1,low,0,compliant,none
REC_143418e67f,2026-01-29 10:25:47.601308,SHP_1f0f2ec5c8,INV_ea4aa29d99,EXP_d622a2128a,IMP_e2fa17d951,EU,Vancouver,Shanghai,aluminium_profile,7604,Aluminium profile,400.09,tonnes,1415687.61,CIF,rail,CN,IN,CN,recycled,IN,NL,1,0,0.83,10.42,measured,renewable,81.28,1,low,0.78,0,1,1,6,0.87,0,none,0,low,0,compliant,none
REC_79af9796ed,2025-11-06 10:25:47.601308,SHP_fbf215fafc,INV_2c2c6bf01c,EXP_2ec9436a5a,IMP_5c2ed3fe5a,Other,Shanghai,Vancouver,aluminium_coil,7606,Aluminium coil,226.03,tonnes,483266.55,CIF,road,ZA,CN,ZA,primary,IN,CA,4,0,0.91,11.28,default,mixed,15.48,0,high,0.85,1,1,1,5,0.98,0,none,0,low,0,compliant,none
REC_71c4cde1b9,2025-12-05 10:25:47.601308,SHP_f7a0c6dea8,INV_fa825d537d,EXP_88a73f2e7e,IMP_b6295da6c2,EU,Shanghai,Felixstowe,aluminium_coil,7606,Aluminium coil,64.4,tonnes,156567.27,FOB,sea,SE,CN,SE,primary,TR,SE,1,0,0.82,15.73,default,grid,18.99,0,medium,0.86,0,1,1,4,0.89,1,plausibility,1,low,0,compliant,none
REC_446a284dd2,2026-02-01 10:25:47.601308,SHP_42c9f0133f,INV_31d57e1af8,EXP_c6bfd4aa0e,IMP_18fd614ec7,US,Jebel_Ali,Mumbai,aluminium_sheet,7606,Aluminium sheet,173.99,tonnes,507485.7,FOB,road,CN,TR,CN,primary,FR,BR,3,1,0.94,13.22,estimated,renewable,3.31,0,medium,0.84,1,1,1,5,0.89,0,none,0,low,0,compliant,none
